MAINTENANCE_021,HIGHWAY_DISTRICT_002,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,MEMBRANE_TYPE_108B,SURFACE_TYPE_108A,DECK_STRUCTURE_TYPE_107,YEAR_RECONSTRUCTED_106,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,INVENTORY_RATING_066,OPERATING_RATING_064,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062
1.0,1.0,1954.0,379.0,2020.0,0,6,1,0.0,6,4,27.2,51.7,1.0,1.0,7.6,38.1,7.0,7.7,6,6,6,6,N
1.0,1.0,1954.0,379.0,2020.0,0,6,1,0.0,6,4,26.3,51.7,1.0,1.0,7.6,30.5,7.0,7.7,6,6,6,6,N
1.0,1.0,1956.0,576.0,2020.0,N,N,N,0.0,6,6,24.5,32.7,1.0,19.0,2.7,11.9,9.3,14.1,N,N,N,6,7
1.0,1.0,1958.0,1422.0,2020.0,0,6,1,2018.0,6,8,23.6,39.9,1.0,19.0,2.7,9.4,13.4,19.8,N,N,N,5,7
1.0,1.0,1958.0,1422.0,2020.0,0,6,1,0.0,6,4,40.8,68.0,1.0,2.0,9.1,64.0,7.7,8.4,7,6,7,5,N
1.0,1.0,1958.0,1422.0,2020.0,0,6,1,2018.0,6,8,23.6,39.9,1.0,19.0,2.7,8.8,13.4,28.1,N,N,N,6,7
1.0,1.0,1958.0,1422.0,2020.0,0,6,1,0.0,7,4,40.8,68.0,1.0,2.0,9.1,27.4,7.7,8.4,7,7,7,7,N
1.0,1.0,1998.0,6740.0,2013.0,0,0,2,0.0,6,5,32.7,54.4,5.0,2.0,33.5,67.7,13.1,14.0,6,6,6,N,N
1.0,1.0,1958.0,2260.0,2020.0,0,6,1,1990.0,6,6,24.5,32.7,1.0,19.0,3.0,11.0,12.8,23.9,N,N,N,6,6
1.0,1.0,1960.0,1646.0,2020.0,0,6,1,0.0,6,4,32.7,54.4,1.0,2.0,12.2,61.0,8.1,9.5,7,7,6,6,N
1.0,1.0,1960.0,1646.0,2020.0,0,6,1,0.0,5,4,32.7,54.4,1.0,2.0,12.2,36.6,8.1,9.5,7,7,5,5,N
1.0,1.0,1963.0,366.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,2.4,10.7,0.0,0.0,N,N,N,7,6
1.0,1.0,1963.0,366.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,10.1,0.0,0.0,N,N,N,5,6
1.0,1.0,1963.0,366.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,2.7,7.0,0.0,0.0,N,N,N,6,6
1.0,1.0,1963.0,366.0,2020.0,0,6,1,0.0,6,6,23.6,39.9,1.0,19.0,2.7,8.5,8.8,10.8,N,N,N,6,6
1.0,1.0,1964.0,283.0,2020.0,0,6,1,0.0,6,5,22.7,39.0,1.0,2.0,12.2,61.0,7.3,7.8,7,7,6,6,N
1.0,1.0,1993.0,229.0,2020.0,0,0,1,0.0,6,6,32.7,54.4,5.0,2.0,38.1,129.5,9.1,9.8,7,7,6,5,N
1.0,1.0,1966.0,471.0,2020.0,0,6,1,0.0,6,5,22.7,38.1,1.0,2.0,12.2,36.6,8.2,8.6,7,7,6,6,N
1.0,1.0,1966.0,303.0,2020.0,0,6,1,0.0,6,5,24.5,40.8,1.0,2.0,12.2,24.4,8.0,8.6,7,7,7,6,N
1.0,1.0,1996.0,471.0,2020.0,0,6,2,0.0,7,6,32.7,54.4,5.0,2.0,18.3,42.7,9.1,9.8,7,8,7,6,N
1.0,1.0,1979.0,234.0,2020.0,0,0,2,0.0,7,5,32.7,68.0,5.0,2.0,24.4,73.2,7.9,8.6,6,7,7,6,N
1.0,1.0,1985.0,234.0,2020.0,0,6,1,0.0,6,7,23.6,39.9,1.0,19.0,3.0,6.7,9.8,16.2,N,N,N,6,7
1.0,1.0,1989.0,233.0,2020.0,0,0,1,0.0,7,5,32.7,54.4,5.0,2.0,24.4,48.8,8.4,9.1,7,7,7,6,N
1.0,1.0,1968.0,200.0,2020.0,0,6,1,1986.0,3,5,21.8,36.3,1.0,2.0,12.2,85.3,7.9,8.6,7,7,3,3,N
1.0,1.0,1974.0,124.0,2020.0,N,N,N,0.0,6,7,23.6,39.9,1.0,19.0,3.0,6.4,9.9,21.9,N,N,N,5,6
1.0,1.0,1974.0,124.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,3.0,14.9,0.0,0.0,N,N,N,5,5
2.0,1.0,1970.0,30.0,2010.0,0,0,1,1989.0,3,7,19.0,29.0,4.0,2.0,9.1,16.5,4.6,4.7,7,6,3,6,N
2.0,1.0,1980.0,10.0,2010.0,0,7,8,0.0,0,6,0.0,0.0,3.0,2.0,10.1,18.3,4.3,4.3,6,5,5,6,N
2.0,1.0,1990.0,20.0,2010.0,0,7,8,0.0,0,6,0.0,0.0,3.0,2.0,12.2,12.2,4.3,4.9,6,6,2,4,N
2.0,1.0,1997.0,10.0,2010.0,0,0,8,0.0,4,3,15.4,22.7,3.0,2.0,6.1,6.1,5.0,5.0,6,6,5,6,N
1.0,1.0,1942.0,996.0,2020.0,0,6,1,0.0,6,9,23.6,39.9,1.0,19.0,3.0,14.9,13.4,13.9,N,N,N,8,6
1.0,1.0,1942.0,996.0,2020.0,0,6,1,0.0,5,5,26.3,45.4,1.0,1.0,7.6,152.4,7.9,9.1,6,6,5,6,N
1.0,1.0,1942.0,996.0,2020.0,0,6,1,0.0,5,5,27.2,45.4,1.0,1.0,7.6,106.7,7.9,9.1,6,6,5,6,N
1.0,1.0,1936.0,1779.0,2019.0,8,6,1,1954.0,6,5,29.9,50.8,1.0,4.0,10.4,63.1,9.1,9.7,7,6,6,5,N
1.0,1.0,1936.0,1779.0,2019.0,0,6,1,1954.0,6,8,23.6,39.9,1.0,19.0,1.8,8.2,13.4,13.8,N,N,N,6,7
1.0,1.0,1936.0,2027.0,2020.0,0,6,1,1960.0,6,9,23.6,39.9,1.0,19.0,2.1,11.9,25.7,26.1,N,N,N,6,7
1.0,1.0,1936.0,2228.0,2020.0,0,6,1,1960.0,6,9,23.6,39.9,1.0,19.0,3.0,16.8,26.2,26.5,N,N,N,6,6
1.0,1.0,1936.0,2228.0,2020.0,0,6,1,1950.0,6,9,23.6,39.9,1.0,19.0,2.1,9.4,25.9,26.3,N,N,N,6,6
1.0,1.0,1973.0,1699.0,2020.0,0,6,1,0.0,7,9,37.2,68.0,5.0,2.0,24.4,146.3,13.5,14.1,7,7,7,6,N
1.0,1.0,1976.0,1699.0,2020.0,0,6,1,0.0,7,8,40.8,68.0,1.0,2.0,9.1,46.3,13.4,14.1,7,7,7,6,N
1.0,1.0,1981.0,2228.0,2020.0,0,6,1,0.0,6,7,40.8,68.0,1.0,2.0,9.1,18.6,13.4,14.1,6,6,6,5,N
1.0,1.0,1981.0,2228.0,2020.0,0,6,1,0.0,7,7,40.8,68.0,1.0,2.0,9.1,83.2,13.4,14.1,7,7,7,7,N
1.0,1.0,1981.0,2228.0,2020.0,0,6,1,0.0,6,7,40.8,68.0,1.0,2.0,12.2,110.6,13.4,14.1,7,7,6,6,N
1.0,1.0,1981.0,2228.0,2020.0,0,6,1,0.0,7,7,40.8,68.0,1.0,2.0,9.1,110.9,13.4,14.1,7,7,7,6,N
1.0,1.0,1957.0,1964.0,2019.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,10.1,0.0,0.0,N,N,N,6,6
1.0,1.0,1957.0,1964.0,2019.0,0,6,1,0.0,6,9,40.8,68.0,1.0,2.0,9.1,36.9,13.9,14.6,6,6,7,6,N
1.0,1.0,1957.0,2520.0,2013.0,0,6,1,0.0,6,9,40.8,68.0,1.0,2.0,9.1,36.9,13.9,14.6,7,7,6,7,N
1.0,1.0,1957.0,2520.0,2013.0,0,6,1,0.0,7,9,40.8,68.0,1.0,2.0,9.1,46.3,13.9,14.6,7,7,7,7,N
1.0,1.0,2009.0,4140.0,2019.0,0,0,2,0.0,6,9,40.8,68.0,5.0,2.0,24.4,121.9,25.4,26.2,7,7,6,6,N
1.0,1.0,1963.0,24030.0,2013.0,0,6,1,0.0,6,2,33.6,63.5,5.0,2.0,19.8,64.3,7.3,8.3,7,7,6,N,N
1.0,1.0,1963.0,19045.0,2019.0,0,6,1,0.0,6,5,40.8,68.0,1.0,2.0,9.1,110.9,11.1,12.0,6,6,6,6,N
1.0,1.0,1963.0,17344.0,2019.0,0,6,1,0.0,5,5,40.8,68.0,1.0,2.0,9.1,110.9,11.1,12.0,6,6,5,6,N
1.0,1.0,1963.0,330.0,2013.0,0,6,1,0.0,6,7,23.6,39.9,1.0,19.0,2.1,7.0,9.8,10.2,N,N,N,5,6
1.0,1.0,1963.0,440.0,2013.0,0,6,1,0.0,6,6,23.6,39.9,1.0,19.0,2.1,7.0,9.8,10.2,N,N,N,5,6
1.0,1.0,1963.0,330.0,2013.0,0,6,1,0.0,6,6,23.6,39.9,1.0,19.0,2.1,7.0,9.7,10.1,N,N,N,5,6
1.0,1.0,1963.0,440.0,2013.0,0,6,1,0.0,6,6,23.6,39.9,1.0,19.0,2.1,7.0,9.8,10.2,N,N,N,5,6
1.0,1.0,1963.0,19045.0,2019.0,0,6,1,0.0,5,5,40.8,68.0,1.0,2.0,9.1,83.2,11.1,12.0,7,6,5,6,N
1.0,1.0,1963.0,17344.0,2019.0,0,6,1,0.0,5,5,40.8,68.0,1.0,2.0,9.1,83.2,11.0,11.9,5,6,5,6,N
1.0,1.0,1963.0,19045.0,2019.0,0,6,1,0.0,6,5,30.8,51.7,1.0,2.0,12.2,30.8,11.1,11.9,6,6,7,N,N
1.0,1.0,1963.0,17344.0,2019.0,0,6,1,0.0,5,5,30.8,51.7,1.0,2.0,12.2,30.8,11.1,12.0,6,5,6,7,N
1.0,1.0,1963.0,19045.0,2019.0,0,6,1,0.0,6,5,40.8,68.0,1.0,2.0,9.1,27.7,11.0,11.9,5,6,7,5,N
1.0,1.0,1963.0,17344.0,2019.0,0,6,1,0.0,6,5,40.8,68.0,1.0,2.0,9.1,27.7,11.0,11.9,6,6,6,6,N
1.0,1.0,1963.0,330.0,2013.0,0,6,1,0.0,6,5,29.0,48.1,1.0,2.0,9.1,27.7,7.3,7.8,6,6,7,6,N
1.0,1.0,1963.0,440.0,2013.0,0,6,1,0.0,6,4,31.7,52.6,1.0,2.0,9.1,27.7,7.3,7.8,6,6,7,6,N
1.0,1.0,1963.0,23109.0,2019.0,0,6,1,0.0,6,5,29.9,49.9,1.0,2.0,12.2,30.8,11.1,12.0,6,6,6,N,N
1.0,1.0,1963.0,18724.0,2019.0,0,6,1,0.0,6,5,29.9,49.9,1.0,2.0,12.2,30.8,11.1,12.0,6,6,6,N,N
1.0,1.0,1963.0,23109.0,2019.0,0,6,1,0.0,6,5,30.8,51.7,1.0,2.0,12.2,30.8,11.1,12.0,6,6,6,N,N
1.0,1.0,1963.0,18724.0,2019.0,0,6,1,0.0,6,5,29.9,49.9,1.0,2.0,12.2,30.8,11.1,12.0,6,6,6,N,N
1.0,1.0,1963.0,23590.0,2013.0,0,6,1,0.0,6,2,33.6,63.5,5.0,2.0,19.8,67.7,7.3,8.3,7,7,6,N,N
1.0,1.0,2004.0,6800.0,2011.0,0,0,1,0.0,5,9,32.7,54.4,5.0,5.0,21.3,67.1,20.6,21.5,7,7,5,N,N
1.0,1.0,1990.0,662.0,2019.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,9.8,0.0,0.0,N,N,N,6,7
1.0,1.0,1975.0,1423.0,2020.0,0,6,1,0.0,6,9,23.6,39.9,1.0,19.0,3.0,10.1,13.7,14.1,N,N,N,6,7
1.0,1.0,1975.0,639.0,2018.0,0,6,1,0.0,6,9,23.6,39.9,1.0,19.0,2.7,9.1,14.6,15.0,N,N,N,5,6
1.0,1.0,1975.0,639.0,2018.0,0,6,1,0.0,6,6,40.8,68.0,1.0,2.0,9.1,64.6,10.4,11.1,7,7,6,6,N
1.0,1.0,1956.0,898.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.4,8.2,0.0,0.0,N,N,N,5,5
1.0,1.0,1990.0,748.0,2020.0,0,6,1,0.0,6,6,23.6,39.9,1.0,19.0,3.0,9.8,10.2,11.0,N,N,N,5,6
1.0,1.0,1977.0,1117.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,10.1,0.0,0.0,N,N,N,5,7
1.0,1.0,1970.0,2360.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,10.4,0.0,0.0,N,N,N,6,7
1.0,1.0,1970.0,2140.0,2020.0,0,0,1,0.0,6,4,40.8,68.0,1.0,2.0,12.2,609.6,9.1,9.8,7,6,7,6,N
1.0,1.0,1971.0,851.0,2020.0,0,6,1,0.0,6,6,23.6,39.9,1.0,19.0,3.0,7.6,10.8,11.2,N,N,N,6,7
1.0,1.0,1930.0,3067.0,2020.0,N,N,N,1954.0,6,N,24.5,32.7,1.0,19.0,3.0,7.0,0.0,0.0,N,N,N,7,7
1.0,1.0,1930.0,3067.0,2020.0,0,6,1,1954.0,6,9,24.5,32.7,1.0,19.0,3.0,13.4,13.9,18.1,N,N,N,6,6
1.0,1.0,1930.0,2464.0,2020.0,0,6,1,1954.0,6,9,24.5,32.7,1.0,19.0,3.0,7.0,14.0,16.1,N,N,N,7,6
1.0,1.0,1930.0,2464.0,2020.0,0,6,1,1954.0,5,6,21.8,37.2,1.0,4.0,9.8,19.8,13.3,14.1,6,6,6,6,N
1.0,1.0,1930.0,2464.0,2020.0,0,6,1,1954.0,6,9,24.5,32.7,1.0,19.0,1.2,8.2,14.3,15.9,N,N,N,8,6
1.0,1.0,1930.0,2464.0,2020.0,0,6,1,1954.0,6,9,24.5,32.7,1.0,19.0,3.0,20.4,15.2,15.7,N,N,N,6,6
1.0,1.0,1930.0,2464.0,2020.0,N,N,N,1954.0,6,N,24.5,32.7,1.0,19.0,3.0,10.4,0.0,0.0,N,N,N,6,6
4.0,1.0,1945.0,9130.0,2013.0,0,6,1,0.0,6,5,27.2,46.3,3.0,2.0,18.9,18.9,10.9,13.4,6,6,6,6,N
1.0,1.0,2001.0,11550.0,2013.0,0,0,2,0.0,7,6,40.8,68.0,5.0,2.0,29.9,54.0,11.3,12.0,8,8,7,8,N
1.0,1.0,2001.0,11550.0,2013.0,0,0,2,0.0,7,6,40.8,68.0,5.0,2.0,29.9,54.0,11.3,12.0,7,8,7,6,N
1.0,1.0,2001.0,9130.0,2013.0,0,0,2,0.0,6,4,40.8,68.0,5.0,2.0,20.4,20.4,9.1,14.0,8,8,6,6,N
1.0,1.0,2009.0,10250.0,2013.0,0,2,1,0.0,7,9,32.7,54.4,5.0,2.0,38.1,38.1,14.4,15.2,7,7,7,N,N
1.0,1.0,2010.0,1000.0,2010.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,23.8,71.3,13.8,14.6,7,7,7,N,N
1.0,1.0,1930.0,3391.0,2018.0,0,6,1,1955.0,6,9,24.5,32.7,1.0,19.0,3.0,6.7,13.8,22.7,N,N,N,6,6
1.0,1.0,1930.0,3391.0,2018.0,0,6,1,1955.0,6,9,24.5,32.7,1.0,19.0,3.0,7.0,13.8,26.2,N,N,N,6,6
1.0,1.0,1930.0,2311.0,2018.0,0,6,1,1955.0,6,7,24.5,32.7,1.0,19.0,3.0,9.8,13.4,19.0,N,N,N,6,6
1.0,1.0,1930.0,2311.0,2018.0,0,6,1,1955.0,6,7,24.5,32.7,1.0,19.0,3.0,23.5,13.4,15.8,N,N,N,7,7
1.0,1.0,1930.0,2311.0,2018.0,0,6,1,1955.0,6,7,24.5,32.7,1.0,19.0,2.4,14.0,13.4,18.0,N,N,N,8,6
1.0,1.0,1930.0,2311.0,2018.0,0,6,1,1955.0,6,9,24.5,32.7,1.0,19.0,2.4,10.7,13.6,17.1,N,N,N,6,6
1.0,1.0,1923.0,2282.0,2020.0,0,6,1,1962.0,6,9,23.6,39.9,1.0,19.0,3.0,6.7,13.9,17.5,N,N,N,7,6
1.0,1.0,2004.0,2311.0,2018.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,22.9,160.0,13.2,14.0,7,8,7,6,N
1.0,1.0,2005.0,4780.0,2013.0,0,0,2,0.0,7,7,32.7,54.4,5.0,2.0,24.4,57.9,13.4,14.0,7,8,7,6,N
1.0,1.0,1970.0,7868.0,2019.0,0,6,1,0.0,7,7,38.1,68.0,5.0,2.0,18.3,42.7,12.2,12.9,8,7,7,N,N
1.0,1.0,1970.0,7574.0,2019.0,0,6,1,0.0,7,7,38.1,68.0,5.0,2.0,18.3,42.7,12.2,12.9,8,7,7,N,N
1.0,1.0,1970.0,19103.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,1.8,9.8,0.0,0.0,N,N,N,6,6
1.0,1.0,1970.0,9186.0,2020.0,0,6,1,0.0,6,7,36.3,59.9,5.0,2.0,19.8,111.3,12.2,12.9,7,6,7,N,N
1.0,1.0,1970.0,9164.0,2020.0,0,6,1,0.0,7,7,36.3,59.9,5.0,2.0,19.8,111.3,12.2,12.9,7,7,7,N,N
1.0,1.0,1970.0,9186.0,2020.0,0,6,1,0.0,7,7,36.3,68.0,5.0,2.0,25.9,50.3,12.2,12.9,7,7,7,N,N
1.0,1.0,1970.0,9164.0,2020.0,0,6,1,0.0,6,7,36.3,68.0,5.0,2.0,25.9,50.3,12.2,12.9,7,7,6,N,N
1.0,1.0,1971.0,19932.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,3.0,11.6,0.0,0.0,N,N,N,6,7
1.0,1.0,1971.0,9499.0,2020.0,0,0,1,0.0,7,8,40.8,68.0,1.0,2.0,12.2,61.0,12.8,13.5,7,7,7,6,N
1.0,1.0,1971.0,10433.0,2020.0,0,0,1,0.0,7,8,40.8,68.0,1.0,2.0,12.2,61.0,12.8,13.5,6,7,7,6,N
1.0,1.0,1971.0,9499.0,2020.0,0,0,1,0.0,6,9,40.8,68.0,1.0,2.0,12.2,80.2,12.9,13.5,6,6,6,6,N
1.0,1.0,1971.0,10433.0,2020.0,0,0,1,0.0,6,9,40.8,68.0,1.0,2.0,12.2,80.2,12.9,13.5,6,6,6,6,N
1.0,1.0,1971.0,9499.0,2020.0,0,0,1,0.0,6,9,40.8,68.0,1.0,2.0,12.2,38.1,12.9,13.5,6,6,7,7,N
1.0,1.0,1971.0,10433.0,2020.0,0,0,1,0.0,6,8,40.8,68.0,1.0,2.0,12.2,38.1,12.8,13.5,6,6,6,5,N
1.0,1.0,1971.0,9120.0,2020.0,0,0,1,0.0,6,8,40.8,68.0,1.0,2.0,12.2,24.4,12.8,13.5,6,6,7,6,N
1.0,1.0,1971.0,9284.0,2020.0,0,0,1,0.0,6,8,40.8,68.0,1.0,2.0,12.2,24.4,12.8,13.5,6,7,6,6,N
1.0,1.0,1971.0,24327.0,2019.0,N,N,N,2009.0,5,N,23.6,39.9,1.0,19.0,1.5,7.6,0.0,0.0,N,N,N,6,7
1.0,1.0,1971.0,12012.0,2019.0,0,0,1,0.0,6,8,40.8,68.0,1.0,2.0,12.2,40.2,12.8,13.5,6,6,6,7,N
1.0,1.0,1971.0,12315.0,2019.0,0,0,1,0.0,6,8,40.8,68.0,1.0,2.0,12.2,40.2,12.8,13.5,6,6,6,6,N
1.0,1.0,1971.0,12012.0,2019.0,0,0,1,0.0,6,8,36.3,68.0,5.0,2.0,28.0,52.4,12.8,13.5,7,6,7,N,N
1.0,1.0,1971.0,12315.0,2019.0,0,0,1,0.0,7,8,36.3,68.0,5.0,2.0,28.0,52.4,12.8,13.5,7,7,7,N,N
1.0,1.0,1970.0,7160.0,2020.0,0,6,1,0.0,6,7,34.5,68.0,5.0,2.0,19.8,64.0,12.2,12.9,8,6,7,N,N
1.0,1.0,1970.0,7216.0,2020.0,0,6,1,0.0,6,7,34.5,68.0,5.0,2.0,19.8,64.0,12.2,12.9,8,6,7,N,N
1.0,1.0,2010.0,5100.0,2010.0,0,0,2,0.0,6,9,32.7,54.4,5.0,2.0,24.4,97.5,18.0,18.9,7,6,7,N,N
1.0,1.0,1975.0,4810.0,2013.0,0,0,1,0.0,7,9,32.7,68.0,5.0,2.0,24.4,76.2,14.6,15.3,7,7,7,N,N
1.0,1.0,1971.0,28048.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.1,7.3,0.0,0.0,N,N,N,6,7
1.0,1.0,1975.0,17116.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.4,9.4,0.0,0.0,N,N,N,5,6
1.0,1.0,1975.0,9235.0,2020.0,0,0,1,0.0,7,5,40.8,68.0,5.0,2.0,18.3,82.3,14.6,15.3,7,8,7,N,N
1.0,1.0,1975.0,7881.0,2020.0,0,0,1,0.0,6,5,40.8,68.0,5.0,2.0,18.3,82.3,14.6,15.3,6,7,6,N,N
1.0,1.0,1975.0,7809.0,2020.0,0,0,1,0.0,7,5,35.4,68.0,5.0,2.0,21.3,88.4,14.6,15.3,7,8,7,N,N
1.0,1.0,1975.0,8037.0,2020.0,0,0,1,0.0,7,5,35.4,68.0,5.0,2.0,21.3,88.4,14.6,15.3,7,8,7,N,N
1.0,1.0,1975.0,15846.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.1,16.5,0.0,0.0,N,N,N,6,6
1.0,1.0,1975.0,9770.0,2010.0,0,0,1,0.0,7,5,34.5,63.5,5.0,2.0,21.3,61.0,13.4,17.8,7,8,7,N,N
1.0,1.0,1976.0,15846.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,1.5,7.0,0.0,0.0,N,N,N,6,6
1.0,1.0,2002.0,3970.0,2010.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,29.0,92.1,18.0,18.9,7,8,7,N,N
1.0,1.0,2004.0,6813.0,2020.0,0,0,2,0.0,7,9,40.8,68.0,5.0,2.0,37.5,112.8,13.4,14.0,7,7,7,6,N
1.0,1.0,2004.0,6813.0,2020.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,35.1,59.4,13.4,14.0,7,7,7,7,N
1.0,1.0,2004.0,6813.0,2020.0,0,0,2,0.0,7,9,32.7,54.4,5.0,2.0,35.1,59.4,13.4,14.0,7,8,7,5,N
1.0,1.0,1975.0,7809.0,2020.0,0,0,1,0.0,6,8,33.6,68.0,5.0,2.0,24.4,73.2,12.8,13.5,7,6,7,N,N
1.0,1.0,1975.0,8037.0,2020.0,0,0,1,0.0,7,8,32.7,68.0,5.0,2.0,24.4,73.2,12.8,13.5,7,7,7,N,N
1.0,1.0,2004.0,6979.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,37.5,112.8,11.4,12.1,7,7,7,6,N
1.0,1.0,2004.0,6979.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,35.1,59.4,11.4,12.2,7,8,7,7,N
1.0,1.0,2011.0,6979.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,35.1,59.4,11.4,12.2,7,8,7,6,N
1.0,1.0,2011.0,3270.0,2013.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,38.1,76.2,13.0,14.0,7,7,7,N,N
1.0,1.0,1930.0,3812.0,2020.0,N,N,N,2009.0,6,N,23.6,39.9,1.0,19.0,3.0,13.4,0.0,0.0,N,N,N,7,7
1.0,1.0,1930.0,2839.0,2020.0,N,N,N,1943.0,6,N,23.6,39.9,1.0,19.0,1.8,8.2,0.0,0.0,N,N,N,6,6
1.0,1.0,1991.0,10880.0,2010.0,0,0,1,0.0,7,5,34.5,58.0,5.0,2.0,33.5,118.9,11.3,12.2,6,8,7,N,N
1.0,1.0,1962.0,2516.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,1.8,8.2,0.0,0.0,N,N,N,7,6
1.0,1.0,1991.0,19396.0,2020.0,0,0,1,0.0,7,6,34.5,58.0,5.0,2.0,27.4,91.4,11.3,12.2,7,7,7,N,N
1.0,1.0,1991.0,23878.0,2020.0,0,0,1,0.0,7,6,34.5,58.0,5.0,2.0,27.4,91.4,11.3,12.2,6,7,7,N,N
1.0,1.0,1991.0,10880.0,2011.0,0,0,1,0.0,6,5,34.5,58.0,5.0,2.0,33.5,118.9,11.3,12.2,6,7,6,N,N
1.0,1.0,1996.0,23878.0,2020.0,0,0,1,0.0,7,6,38.1,68.0,5.0,2.0,39.6,378.0,11.3,12.2,7,7,7,6,N
1.0,1.0,1997.0,19396.0,2020.0,0,0,1,0.0,7,6,38.1,68.0,5.0,2.0,39.6,368.8,11.3,12.2,7,7,7,7,N
1.0,1.0,1981.0,13766.0,2020.0,N,N,N,0.0,6,N,24.5,32.7,1.0,19.0,2.1,7.3,0.0,0.0,N,N,N,6,6
1.0,1.0,1955.0,5622.0,2020.0,0,6,1,1985.0,6,9,29.0,48.1,1.0,1.0,7.6,53.3,15.6,16.5,7,7,6,6,N
1.0,1.0,1962.0,4590.0,2013.0,N,N,N,1981.0,6,N,23.6,39.9,1.0,19.0,3.0,9.8,0.0,0.0,N,N,N,7,6
1.0,1.0,1962.0,6110.0,2013.0,0,6,1,1985.0,6,9,28.1,44.4,4.0,2.0,22.9,60.0,40.7,42.1,7,6,6,N,N
1.0,1.0,1962.0,36900.0,2013.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,3.0,9.8,0.0,0.0,N,N,N,7,6
1.0,1.0,1962.0,5800.0,2013.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,3.0,14.0,0.0,0.0,N,N,N,6,6
1.0,1.0,1961.0,22382.0,2020.0,0,6,1,0.0,6,2,29.9,44.4,4.0,2.0,18.3,55.2,8.1,9.8,4,6,7,N,N
1.0,1.0,1961.0,22843.0,2020.0,0,6,1,0.0,6,2,29.9,44.4,4.0,2.0,18.3,55.2,8.1,9.8,4,6,6,N,N
1.0,1.0,1961.0,22382.0,2020.0,0,6,1,0.0,6,2,29.9,49.9,4.0,2.0,18.3,55.2,8.1,9.7,4,6,7,N,N
1.0,1.0,1961.0,22843.0,2020.0,0,6,1,0.0,6,2,29.9,49.9,4.0,2.0,18.3,55.2,8.1,9.7,4,6,7,N,N
1.0,1.0,1984.0,5315.0,2020.0,0,0,2,0.0,7,3,39.0,65.3,5.0,2.0,19.8,59.4,13.8,14.6,7,7,7,7,N
1.0,1.0,1985.0,610.0,2013.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,3.0,9.8,0.0,0.0,N,N,N,7,6
1.0,1.0,2013.0,6728.0,2020.0,0,0,2,0.0,7,2,32.7,54.4,5.0,2.0,34.1,490.7,7.3,11.6,7,7,7,7,N
1.0,1.0,2013.0,6643.0,2020.0,0,0,2,0.0,7,2,32.7,54.4,5.0,2.0,34.1,490.7,7.3,11.6,7,7,7,7,N
1.0,1.0,2021.0,1250.0,2020.0,0,1,2,0.0,8,2,32.7,54.4,5.0,2.0,32.0,56.4,6.1,7.8,7,8,8,N,N
1.0,1.0,1930.0,850.0,2013.0,0,6,1,0.0,6,5,32.7,55.3,3.0,2.0,13.4,37.5,8.4,8.4,6,6,6,N,N
1.0,1.0,1930.0,850.0,2013.0,0,6,1,0.0,6,5,31.7,52.6,1.0,4.0,10.1,50.3,8.3,8.3,6,6,6,6,N
